"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Negative login check","407","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 29 15:13:36 UTC 2025","broken","Mon Dec 29 15:13:36 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Dec 29 15:15:18 UTC 2025","skipped","Mon Dec 29 15:15:18 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","shouldFetchUserByIdSuccessfully","Meeting with friends CrossBrowserTest","Mon Dec 29 15:14:48 UTC 2025","skipped","Mon Dec 29 15:14:48 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","shouldFetchUserByIdSuccessfully"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Dec 29 15:14:48 UTC 2025","failed","Mon Dec 29 15:14:48 UTC 2025","tests.api.TokenBasedAuthTest","Chrome","tests.api.TokenBasedAuthTest","setUp"
"Creating a new account with valid data","10563","Verify that a new account can be created with valid data","Meeting with friends CrossBrowserTest","Mon Dec 29 15:14:35 UTC 2025","broken","Mon Dec 29 15:14:45 UTC 2025","tests.ui.RegistrationTest","Chrome","tests.ui.RegistrationTest","checkCreateNewAccount"
"Check if user can login from home page","10473","Check if user can login from home page","Meeting with friends CrossBrowserTest","Mon Dec 29 15:13:28 UTC 2025","broken","Mon Dec 29 15:13:39 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkValidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Dec 29 15:15:18 UTC 2025","failed","Mon Dec 29 15:15:18 UTC 2025","tests.api.TokenBasedAuthTest","Edge","tests.api.TokenBasedAuthTest","setUp"
"Negative login check","278","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 29 15:13:00 UTC 2025","broken","Mon Dec 29 15:13:01 UTC 2025","tests.ui.LoginTest","Chrome","tests.ui.LoginTest","checkInvalidLogin"
"Negative login check","520","Check that user cannot login with invalid data","Meeting with friends CrossBrowserTest","Mon Dec 29 15:13:29 UTC 2025","broken","Mon Dec 29 15:13:29 UTC 2025","tests.ui.LoginTest","Edge","tests.ui.LoginTest","checkInvalidLogin"
"","0","setUp","Meeting with friends CrossBrowserTest","Mon Dec 29 15:15:42 UTC 2025","failed","Mon Dec 29 15:15:42 UTC 2025","tests.api.TokenBasedAuthTest","FireFox","tests.api.TokenBasedAuthTest","setUp"
"","88","shouldReturnConflictWhenCreatingUserWithExistingEmail","Meeting with friends CrossBrowserTest","Mon Dec 29 15:15:18 UTC 2025","failed","Mon Dec 29 15:15:18 UTC 2025","tests.api.CreateUserTest","Edge","tests.api.CreateUserTest","shouldReturnConflictWhenCreatingUserWithExistingEmail"
